customer_id,gender,senior_citizen,tenure,contract_type,internet_service,payment_method,monthly_charges,total_charges,num_products,support_calls,churn
CUST01812,Female,0,46,Two year,DSL,Credit card,77.43,3519.67,5,4.0,0
CUST01813,Male,0,19,Month-to-month,Fiber optic,Credit card,86.72,1627.49,1,4.0,0
CUST01814,Male,0,68,Month-to-month,DSL,Bank transfer,97.7,6657.21,5,5.0,1
CUST01815,Female,0,42,Month-to-month,Fiber optic,Credit card,106.22,4529.29,5,1.0,0
CUST01816,Female,0,32,Month-to-month,Fiber optic,Bank transfer,51.39,1645.73,3,5.0,1
CUST01817,Female,0,39,Month-to-month,Fiber optic,Credit card,73.8,2879.43,4,3.0,1
CUST01818,Male,0,36,One year,No,Electronic check,104.01,3781.26,4,7.0,0
CUST01819,Female,0,36,One year,DSL,Electronic check,118.95,4284.54,3,8.0,0
CUST01820,Male,0,3,Month-to-month,DSL,Bank transfer,108.95,358.63,4,8.0,1
CUST01821,Male,0,8,Month-to-month,Fiber optic,Credit card,57.15,511.1,3,7.0,0
CUST01822,Female,0,70,Two year,DSL,Credit card,39.52,2749.78,1,2.0,0
CUST01823,Female,0,41,Two year,Fiber optic,Credit card,68.94,2662.76,5,9.0,0
CUST01824,Female,1,68,Month-to-month,DSL,Electronic check,94.16,6362.27,5,,1
CUST01825,Male,0,13,Two year,DSL,Credit card,69.26,960.77,4,0.0,1
CUST01826,Male,0,49,One year,Fiber optic,Credit card,,3345.9,2,8.0,0
CUST01827,Male,1,60,Month-to-month,Fiber optic,Bank transfer,103.82,6212.43,5,4.0,0
CUST01828,Female,0,2,Month-to-month,DSL,Credit card,56.14,170.62,3,5.0,0
CUST01829,Male,0,60,Month-to-month,DSL,Electronic check,,6353.7,2,2.0,0
CUST01830,Male,0,5,Two year,DSL,Credit card,60.68,198.78,2,9.0,0
CUST01831,Male,0,44,One year,Fiber optic,Electronic check,52.82,2248.96,5,7.0,1
CUST01832,Male,0,27,One year,DSL,Electronic check,65.4,1786.71,5,6.0,0
CUST01833,Female,0,32,Month-to-month,Fiber optic,Mailed check,96.24,3076.49,5,0.0,1
CUST01834,Male,0,21,One year,Fiber optic,Electronic check,32.6,757.34,3,9.0,1
CUST01835,Female,0,8,One year,Fiber optic,Mailed check,39.64,280.47,2,4.0,0
CUST01836,Female,0,72,Two year,DSL,Mailed check,115.14,8274.93,4,9.0,0
CUST01837,Male,0,50,Month-to-month,Fiber optic,Credit card,37.55,1833.23,3,8.0,1
CUST01838,Male,0,67,One year,No,Mailed check,76.77,5117.74,1,5.0,0
CUST01839,Female,0,44,Month-to-month,DSL,Bank transfer,77.93,3334.39,5,7.0,1
CUST01840,Male,1,58,One year,DSL,Electronic check,68.96,3980.54,2,9.0,0
CUST01841,Female,1,3,One year,Fiber optic,Bank transfer,84.47,250.83,3,,1
CUST01842,Male,0,70,Month-to-month,DSL,Mailed check,42.98,3001.97,1,9.0,0
CUST01843,Male,0,2,One year,Fiber optic,Credit card,75.27,258.01,3,6.0,1
CUST01844,Female,0,44,Month-to-month,Fiber optic,Electronic check,57.22,2609.24,3,2.0,1
CUST01845,Male,0,2,Two year,Fiber optic,Bank transfer,86.17,134.79,4,8.0,1
CUST01846,Female,0,35,Month-to-month,Fiber optic,Credit card,34.12,,4,5.0,1
CUST01847,Female,0,30,One year,Fiber optic,Mailed check,77.09,2307.67,3,4.0,0
CUST01848,Male,0,8,Two year,DSL,Credit card,38.53,327.04,1,7.0,0
CUST01849,Female,0,22,Month-to-month,DSL,Bank transfer,47.86,1009.99,2,7.0,1
CUST01850,Male,0,44,Month-to-month,No,Credit card,41.87,1801.77,2,2.0,0
CUST01851,Male,0,58,Month-to-month,No,Bank transfer,38.28,2299.59,5,1.0,0
CUST01852,Male,0,36,Month-to-month,Fiber optic,Credit card,102.57,3679.68,5,1.0,1
CUST01853,Female,0,69,One year,No,Electronic check,48.57,3384.49,2,4.0,0
CUST01854,Male,0,31,One year,DSL,Credit card,112.71,3447.57,3,9.0,0
CUST01855,Male,0,47,Two year,DSL,Electronic check,116.99,5495.81,3,6.0,0
CUST01856,Female,0,55,Two year,DSL,Bank transfer,77.13,4225.12,4,7.0,1
CUST01857,Female,0,62,Month-to-month,DSL,Electronic check,34.3,2092.84,4,9.0,1
CUST01858,Female,0,30,One year,Fiber optic,Credit card,57.45,1781.41,5,7.0,0
CUST01859,Female,0,55,Two year,No,Electronic check,99.77,5418.08,2,7.0,0
CUST01860,Male,0,16,Month-to-month,Fiber optic,Bank transfer,56.74,922.83,3,9.0,1
CUST01861,Male,0,12,Month-to-month,Fiber optic,Credit card,28.7,326.66,2,2.0,1
CUST01862,Male,0,17,Month-to-month,DSL,Electronic check,75.68,1307.28,1,1.0,0
CUST01863,Male,0,16,Two year,DSL,Electronic check,104.51,1655.11,2,3.0,0
CUST01864,Female,0,12,One year,DSL,Mailed check,99.59,1238.47,1,0.0,0
CUST01865,Female,0,8,One year,Fiber optic,Electronic check,37.51,253.11,4,2.0,0
CUST01866,Male,0,3,Month-to-month,Fiber optic,Mailed check,87.28,319.71,4,8.0,0
CUST01867,Female,0,16,Two year,No,Bank transfer,42.05,671.37,5,6.0,0
CUST01868,Female,0,30,Month-to-month,No,Mailed check,41.82,1188.2,2,6.0,1
CUST01869,Female,0,23,One year,DSL,Bank transfer,107.41,2504.38,2,0.0,0
CUST01870,Female,0,5,Month-to-month,DSL,Electronic check,44.97,214.89,1,6.0,1
CUST01871,Female,1,65,Month-to-month,Fiber optic,Electronic check,46.32,2925.72,4,9.0,1
CUST01872,Male,0,30,One year,DSL,Mailed check,20.07,618.58,1,6.0,0
CUST01873,Male,0,21,Two year,Fiber optic,Bank transfer,107.07,2298.73,4,3.0,0
CUST01874,Female,0,70,Month-to-month,Fiber optic,Electronic check,99.26,7012.27,1,6.0,1
CUST01875,Female,0,22,Month-to-month,DSL,Mailed check,82.73,1801.21,4,7.0,1
CUST01876,Male,0,72,Month-to-month,Fiber optic,Mailed check,95.03,6849.18,1,2.0,1
CUST01877,Male,0,32,Month-to-month,Fiber optic,Mailed check,35.2,1129.08,4,9.0,1
CUST01878,Female,0,33,Month-to-month,No,Electronic check,65.83,2246.96,1,1.0,0
CUST01879,Female,0,16,One year,DSL,Bank transfer,55.12,841.43,2,6.0,1
CUST01880,Female,0,38,Two year,No,Electronic check,29.38,1093.12,5,4.0,0
CUST01881,Male,0,14,Month-to-month,Fiber optic,Credit card,68.61,918.85,1,4.0,1
CUST01882,Female,0,36,One year,Fiber optic,Credit card,112.07,3962.21,5,4.0,1
CUST01883,Female,0,23,Month-to-month,DSL,Electronic check,24.01,564.53,2,6.0,0
CUST01884,Female,0,66,Month-to-month,Fiber optic,Bank transfer,49.15,3323.71,2,8.0,0
CUST01885,Female,0,2,Month-to-month,Fiber optic,Mailed check,40.75,71.58,4,7.0,1
CUST01886,Female,0,65,One year,Fiber optic,Credit card,43.81,2803.86,5,5.0,1
CUST01887,Female,0,67,Month-to-month,Fiber optic,Credit card,,7435.85,3,6.0,1
CUST01888,Female,0,52,Month-to-month,Fiber optic,Electronic check,66.81,3503.41,4,8.0,1
CUST01889,Female,0,62,Month-to-month,No,Credit card,66.63,4123.24,5,5.0,1
CUST01890,Male,0,23,Month-to-month,DSL,Credit card,96.06,2279.5,1,0.0,0
CUST01891,Male,0,26,Month-to-month,Fiber optic,Mailed check,35.45,881.06,1,3.0,1
CUST01892,Male,0,68,Two year,DSL,Mailed check,68.73,4659.06,2,7.0,0
CUST01893,Female,0,55,One year,Fiber optic,Bank transfer,63.0,3479.72,3,6.0,0
CUST01894,Male,0,6,Two year,No,Credit card,79.69,497.79,1,2.0,0
CUST01895,Male,0,35,Month-to-month,DSL,Bank transfer,119.96,4200.81,5,9.0,0
CUST01896,Male,0,22,Month-to-month,Fiber optic,Bank transfer,96.94,2068.87,5,2.0,1
CUST01897,Male,0,43,Month-to-month,Fiber optic,Mailed check,59.79,2687.72,1,2.0,0
CUST01898,Male,0,15,Month-to-month,DSL,Mailed check,102.76,1529.53,5,0.0,1
CUST01899,Female,0,60,One year,Fiber optic,Electronic check,37.07,2229.76,5,9.0,0
CUST01900,Male,0,12,Month-to-month,DSL,Mailed check,23.05,307.39,2,0.0,1
CUST01901,Female,0,49,Month-to-month,No,Bank transfer,40.44,1949.97,3,5.0,0
CUST01902,Female,0,42,One year,No,Credit card,54.04,2272.57,2,0.0,0
CUST01903,Male,0,38,Month-to-month,Fiber optic,Bank transfer,71.06,2666.35,3,4.0,1
CUST01904,Female,0,45,Two year,Fiber optic,Bank transfer,81.51,3688.86,5,3.0,0
CUST01905,Male,0,35,Month-to-month,Fiber optic,Bank transfer,111.06,3873.32,3,4.0,0
CUST01906,Female,0,30,One year,DSL,Mailed check,70.99,2143.0,5,6.0,0
CUST01907,Female,0,30,Month-to-month,Fiber optic,Bank transfer,70.13,2051.5,5,5.0,0
CUST01908,Male,0,6,Two year,Fiber optic,Electronic check,25.02,108.7,2,8.0,0
CUST01909,Female,0,67,Month-to-month,No,Credit card,23.49,1505.65,2,5.0,0
CUST01910,Female,0,7,One year,Fiber optic,Mailed check,75.12,490.29,4,8.0,0
CUST01911,Female,0,52,Month-to-month,Fiber optic,Bank transfer,63.82,3189.85,1,3.0,1
CUST01912,Female,0,14,One year,Fiber optic,Electronic check,103.92,1439.5,4,0.0,1
CUST01913,Female,0,15,Month-to-month,DSL,Credit card,36.07,514.31,4,0.0,0
CUST01914,Female,0,21,Month-to-month,Fiber optic,Bank transfer,22.5,479.99,3,,1
CUST01915,Female,0,35,Two year,Fiber optic,Credit card,64.9,2273.87,5,6.0,0
CUST01916,Female,1,66,Two year,DSL,Mailed check,43.75,2950.21,5,2.0,0
CUST01917,Male,0,2,Month-to-month,Fiber optic,Mailed check,24.96,179.64,5,1.0,0
CUST01918,Female,0,35,Two year,Fiber optic,Electronic check,,3292.97,1,5.0,0
CUST01919,Male,0,20,Month-to-month,Fiber optic,Mailed check,31.16,600.53,3,5.0,1
CUST01920,Male,0,10,Two year,Fiber optic,Electronic check,80.83,783.65,3,6.0,0
CUST01921,Female,0,25,One year,Fiber optic,Bank transfer,48.1,1246.06,5,4.0,1
CUST01922,Female,0,66,Month-to-month,Fiber optic,Credit card,37.35,2380.91,4,7.0,0
CUST01923,Male,1,25,Two year,No,Mailed check,57.98,1433.62,1,6.0,0
CUST01924,Male,0,54,Two year,DSL,Credit card,100.14,5395.9,4,1.0,0
CUST01925,Male,0,33,Month-to-month,No,Credit card,,1983.12,2,0.0,1
CUST01926,Female,0,36,One year,Fiber optic,Bank transfer,95.08,3453.46,3,8.0,1
CUST01927,Female,0,14,Month-to-month,Fiber optic,Bank transfer,32.55,418.45,3,4.0,1
CUST01928,Female,0,65,Two year,Fiber optic,Mailed check,97.28,6302.3,4,4.0,1
CUST01929,Male,0,54,One year,DSL,Bank transfer,43.69,2381.7,1,9.0,1
CUST01930,Female,0,52,Month-to-month,DSL,Credit card,87.74,4522.5,3,3.0,1
CUST01931,Female,0,3,One year,Fiber optic,Electronic check,76.58,290.04,4,1.0,0
CUST01932,Female,0,41,One year,Fiber optic,Electronic check,112.91,4659.95,1,4.0,0
CUST01933,Female,1,6,One year,Fiber optic,Electronic check,58.73,360.97,4,1.0,0
CUST01934,Male,0,25,Month-to-month,Fiber optic,Mailed check,26.62,684.96,1,6.0,0
CUST01935,Female,0,13,Month-to-month,DSL,Bank transfer,21.92,,5,8.0,0
CUST01936,Female,0,8,One year,DSL,Bank transfer,102.69,790.17,1,8.0,0
CUST01937,Male,0,21,Month-to-month,Fiber optic,Bank transfer,72.47,1500.71,2,5.0,1
CUST01938,Female,1,68,Month-to-month,DSL,Bank transfer,97.52,6656.66,5,0.0,1
CUST01939,Male,0,25,One year,Fiber optic,Credit card,43.44,1096.11,4,5.0,0
CUST01940,Male,0,68,Month-to-month,DSL,Electronic check,54.51,3685.43,5,4.0,0
CUST01941,Female,0,45,One year,Fiber optic,Credit card,23.01,1072.95,5,3.0,0
CUST01942,Male,0,60,One year,DSL,Mailed check,116.15,6960.26,4,5.0,0
CUST01943,Female,0,12,One year,DSL,Electronic check,86.79,1006.78,4,5.0,0
CUST01944,Male,0,32,Month-to-month,Fiber optic,Electronic check,113.32,3638.97,2,5.0,1
CUST01945,Male,0,13,Month-to-month,Fiber optic,Credit card,46.55,554.49,4,1.0,1
CUST01946,Female,0,31,Month-to-month,DSL,Mailed check,81.15,2431.18,3,6.0,0
CUST01947,Male,0,20,Two year,No,Mailed check,87.85,1756.74,3,3.0,0
CUST01948,Female,1,18,Month-to-month,DSL,Electronic check,51.75,898.72,2,8.0,0
CUST01949,Female,1,60,Two year,Fiber optic,Bank transfer,104.81,6275.95,1,9.0,1
CUST01950,Female,0,63,One year,DSL,Mailed check,114.72,7178.78,1,1.0,0
CUST01951,Female,0,6,Two year,DSL,Credit card,108.49,711.36,3,4.0,0
CUST01952,Male,0,32,Month-to-month,Fiber optic,Mailed check,93.91,2971.94,4,3.0,0
CUST01953,Female,0,43,Month-to-month,DSL,Electronic check,47.75,2031.5,2,8.0,1
CUST01954,Male,1,2,Two year,Fiber optic,Bank transfer,48.16,115.22,1,3.0,0
CUST01955,Female,0,60,Month-to-month,DSL,Mailed check,116.34,6911.33,1,7.0,1
CUST01956,Male,0,23,Month-to-month,Fiber optic,Electronic check,21.03,411.13,5,7.0,0
CUST01957,Male,0,31,Month-to-month,DSL,Mailed check,91.6,2858.8,3,,0
CUST01958,Male,0,5,Two year,DSL,Bank transfer,90.62,430.88,4,5.0,0
CUST01959,Male,0,34,One year,DSL,Credit card,82.27,2752.07,2,7.0,0
CUST01960,Female,0,10,One year,Fiber optic,Electronic check,119.01,1220.28,1,9.0,1
CUST01961,Female,0,2,One year,Fiber optic,Electronic check,51.19,61.78,5,8.0,1
CUST01962,Male,0,11,Month-to-month,Fiber optic,Bank transfer,54.0,580.24,3,4.0,0
CUST01963,Male,0,50,One year,Fiber optic,Electronic check,27.89,1349.89,3,0.0,0
CUST01964,Female,0,31,Month-to-month,Fiber optic,Bank transfer,64.28,2007.85,2,0.0,1
CUST01965,Male,0,56,Two year,Fiber optic,Electronic check,46.1,2648.48,1,1.0,0
CUST01966,Male,0,9,Month-to-month,DSL,Bank transfer,54.34,396.0,2,9.0,0
CUST01967,Female,0,21,Month-to-month,DSL,Mailed check,103.46,2178.23,2,9.0,0
CUST01968,Male,0,28,Month-to-month,Fiber optic,Mailed check,113.55,3222.19,5,4.0,1
CUST01969,Male,0,62,Month-to-month,Fiber optic,Mailed check,38.57,2370.47,3,3.0,1
CUST01970,Female,0,7,One year,DSL,Electronic check,,344.2,4,0.0,0
CUST01971,Male,1,16,Month-to-month,Fiber optic,Bank transfer,112.86,1826.86,3,3.0,1
CUST01972,Female,0,4,Month-to-month,Fiber optic,Bank transfer,26.18,154.81,3,3.0,0
CUST01973,Female,1,4,Month-to-month,Fiber optic,Credit card,29.24,161.47,5,9.0,0
CUST01974,Female,0,40,One year,DSL,Mailed check,36.28,1469.46,4,3.0,0
CUST01975,Female,0,17,Month-to-month,Fiber optic,Credit card,79.52,1356.76,1,0.0,0
CUST01976,Male,0,52,One year,DSL,Mailed check,35.05,1777.51,4,8.0,0
CUST01977,Female,0,52,Month-to-month,DSL,Credit card,116.81,6117.26,1,2.0,0
CUST01978,Female,0,36,Month-to-month,Fiber optic,Mailed check,64.67,2368.67,4,3.0,0
CUST01979,Male,0,38,Month-to-month,DSL,Bank transfer,70.15,2608.87,2,4.0,0
CUST01980,Female,0,50,Two year,DSL,Mailed check,44.67,2251.52,4,6.0,0
CUST01981,Male,0,63,One year,DSL,Electronic check,67.1,4259.69,5,5.0,0
CUST01982,Female,1,63,Month-to-month,Fiber optic,Mailed check,86.19,5474.16,1,4.0,0
CUST01983,Female,0,62,One year,DSL,Mailed check,95.12,5893.55,3,7.0,0
CUST01984,Female,1,7,Two year,DSL,Bank transfer,95.39,624.83,5,0.0,0
CUST01985,Female,0,27,Month-to-month,Fiber optic,Electronic check,77.79,2075.2,1,6.0,1
CUST01986,Male,0,14,Two year,Fiber optic,Bank transfer,110.44,1495.74,1,5.0,0
CUST01987,Male,0,71,Month-to-month,No,Credit card,101.74,7221.04,3,4.0,1
CUST01988,Male,1,5,Two year,DSL,Credit card,95.7,466.18,2,6.0,1
CUST01989,Female,0,55,Month-to-month,DSL,Electronic check,25.56,1513.08,5,2.0,0
CUST01990,Female,0,2,Month-to-month,Fiber optic,Credit card,20.69,86.11,3,0.0,1
CUST01991,Female,0,62,Month-to-month,DSL,Electronic check,41.24,2605.65,3,,0
CUST01992,Male,0,21,Two year,No,Mailed check,86.35,1836.97,2,1.0,0
CUST01993,Female,0,21,One year,Fiber optic,Credit card,61.12,1265.15,5,9.0,0
CUST01994,Male,0,10,One year,DSL,Mailed check,60.24,588.64,3,2.0,0
CUST01995,Male,0,58,Month-to-month,Fiber optic,Bank transfer,108.46,6281.41,2,7.0,1
CUST01996,Male,0,39,Month-to-month,DSL,Credit card,109.56,4282.11,5,9.0,0
CUST01997,Female,1,5,Month-to-month,No,Bank transfer,110.92,574.05,4,8.0,0
CUST01998,Female,0,65,Month-to-month,No,Bank transfer,51.39,3340.24,1,2.0,0
CUST01999,Female,0,13,Month-to-month,Fiber optic,Electronic check,89.11,1143.84,2,5.0,1
CUST02000,Female,1,53,Two year,DSL,Bank transfer,47.16,2469.95,1,6.0,0
